04/04/2012	ATN	101	LPA	TFN	06:00	06:30
04/04/2012	ATN	8500	LPA	ACE	06:00	06:45
04/04/2012	ATN	8200	LPA	FUE	06:00	06:40
04/04/2012	ATN	8106	TFN	LPA	06:15	06:45
04/04/2012	ATN	8414	TFN	FUE	06:15	07:05
04/04/2012	ATC	8452	TFN	ACE	06:15	07:05
04/04/2012	ATN	303	LPA	SPC	06:20	07:10
04/04/2012	ATB	103	LPA	TFN	06:30	07:00
04/04/2012	ATB	655	TFN	VDE	06:30	07:10
04/04/2012	ATN	605	TFN	SPC	06:30	07:00
04/04/2012	ATN	8100	TFN	LPA	06:30	07:00
04/04/2012	ATN	102	TFN	LPA	07:00	07:30
04/04/2012	ATN	107	LPA	TFN	07:00	07:30
04/04/2012	ATN	8203	FUE	LPA	07:00	07:40
04/04/2012	ATB	607	TFN	SPC	07:00	07:30
04/04/2012	ATC	8236	LPA	FUE	07:00	07:40
04/04/2012	ATN	8604	SPC	TFN	07:10	07:40
04/04/2012	ATN	8501	ACE	LPA	07:15	08:00
04/04/2012	ATN	8504	LPA	ACE	07:15	08:00
04/04/2012	ATB	104	TFN	LPA	07:30	08:00
04/04/2012	ATN	8105	LPA	TFN	07:30	08:00
04/04/2012	ATN	606	SPC	TFN	07:30	08:00
04/04/2012	ATN	8415	FUE	TFN	07:35	08:25
04/04/2012	ATC	8453	ACE	TFN	07:35	08:25
04/04/2012	ATB	656	VDE	TFN	07:40	08:20
04/04/2012	ATN	304	SPC	LPA	07:40	08:30
04/04/2012	ATN	8108	TFN	LPA	08:00	08:30
04/04/2012	ATN	119	LPA	TFN	08:00	08:30
04/04/2012	ATB	608	SPC	TFN	08:00	08:30
04/04/2012	ATC	8237	FUE	LPA	08:00	08:40
04/04/2012	ATN	8208	LPA	FUE	08:10	08:50
04/04/2012	ATB	111	LPA	TFN	08:30	09:00
04/04/2012	ATN	8112	TFN	LPA	08:30	09:00
04/04/2012	ATN	8590	LPA	ACE	08:30	09:15
04/04/2012	ATN	611	TFN	SPC	08:30	09:00
04/04/2012	ATN	8505	ACE	LPA	08:30	09:15
04/04/2012	ATN	659	TFN	VDE	08:50	09:30
04/04/2012	ATN	8412	TFN	FUE	08:55	09:45
04/04/2012	ATN	8109	LPA	TFN	09:00	09:30
04/04/2012	ATB	120	TFN	LPA	09:00	09:30
04/04/2012	ATB	609	TFN	SPC	09:00	09:30
04/04/2012	ATC	8468	TFN	ACE	09:00	09:50
04/04/2012	ATN	8209	FUE	LPA	09:10	09:50
04/04/2012	ATN	612	SPC	TFN	09:30	10:00
04/04/2012	ATN	8510	LPA	ACE	09:45	10:30
04/04/2012	ATN	8591	ACE	LPA	09:45	10:30
04/04/2012	ATN	660	VDE	TFN	09:50	10:30
04/04/2012	ATB	610	SPC	TFN	09:50	10:20
04/04/2012	ATN	8617	TFN	SPC	10:00	10:30
04/04/2012	ATN	110	TFN	LPA	10:00	10:30
04/04/2012	ATN	8127	LPA	TFN	10:00	10:30
04/04/2012	ATN	8413	FUE	TFN	10:15	11:05
04/04/2012	ATC	8469	ACE	TFN	10:15	11:05
04/04/2012	ATN	8206	LPA	FUE	10:20	11:00
04/04/2012	ATN	8618	SPC	TFN	11:00	11:30
04/04/2012	ATN	132	TFN	LPA	11:00	11:30
04/04/2012	ATN	8511	ACE	LPA	11:00	11:45
04/04/2012	ATB	129	LPA	TFN	11:00	11:30
04/04/2012	ATN	8207	FUE	LPA	11:30	12:10
04/04/2012	ATB	134	TFN	LPA	12:00	12:30
04/04/2012	ATN	8621	TFN	SPC	12:00	12:30
04/04/2012	ATN	145	LPA	TFN	12:00	12:30
04/04/2012	ATN	8512	LPA	ACE	12:15	13:00
